      90.0000      60.0000
       1    0.0010000000      0.69913174
      1.71429      1.78571  3.27108e-08     0.103020      10.0050
      1.78571      1.85714      0.00000      0.00000      0.00000
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000  8.47125e-09     0.294918      26.7125
       7       4.1897903       4.8879224
    -0.500000    -0.428571   0.00941115     0.787117      49.0466
    -0.428571    -0.357143    0.0103177     0.788061      49.0328
    -0.357143    -0.285714    0.0108967     0.792760      49.0480
    -0.285714    -0.214286    0.0114576     0.801097      48.9960
    -0.214286    -0.142857    0.0117215     0.799875      48.9294
    -0.142857   -0.0714285    0.0117592     0.805871      49.0318
   -0.0714285      0.00000    0.0114277     0.807568      49.1414
      0.00000    0.0714285    0.0104843     0.802163      49.1138
    0.0714285     0.142857   0.00913679     0.790647      49.0491
     0.142857     0.214286   0.00752954     0.779619      49.0486
     0.214286     0.285714   0.00576063     0.768864      49.1067
     0.285714     0.357143   0.00408146     0.750538      49.1016
     0.357143     0.428571   0.00268295     0.723653      49.1024
     0.428571     0.500000   0.00159986     0.659519      49.1094
     0.500000     0.571429  0.000903756     0.594640      49.1124
     0.571429     0.642857  0.000483962     0.505002      49.1585
     0.642857     0.714286  0.000261808     0.421720      49.1875
     0.714286     0.785714  0.000150535     0.398218      49.1821
     0.785714     0.857143  8.17192e-05     0.400364      49.0635
     0.857143     0.928571  4.27680e-05     0.381973      49.3981
     0.928571      1.00000  2.27782e-05     0.371891      49.5164
      1.00000      1.07143  1.36684e-05     0.329310      49.4268
      1.07143      1.14286  8.54073e-06     0.381773      49.5008
      1.14286      1.21429  3.77963e-06     0.554360      139.302
      1.21429      1.28571  2.67206e-06     0.445895      138.688
      1.28571      1.35714  1.18862e-06     0.433077      49.0300
      1.35714      1.42857  4.75953e-07     0.439825      49.5871
      1.42857      1.50000  3.32984e-07     0.230378      127.975
      1.50000      1.57143  1.25817e-07     0.685216      218.154
      1.57143      1.64286  1.41848e-07      1.02666      229.196
      1.64286      1.71429  9.63963e-08     0.423971      114.403
      1.71429      1.78571      0.00000      0.00000      0.00000
      1.78571      1.85714      0.00000      0.00000      0.00000
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000      0.00000      0.00000      0.00000
       8       4.8879224       5.5860539
    -0.500000    -0.428571    0.0118745     0.845549      54.6520
    -0.428571    -0.357143    0.0127238     0.854791      54.5646
    -0.357143    -0.285714    0.0133908     0.858025      54.5331
    -0.285714    -0.214286    0.0138233     0.856323      54.4584
    -0.214286    -0.142857    0.0141182     0.856522      54.5036
    -0.142857   -0.0714285    0.0143139     0.860434      54.4992
   -0.0714285      0.00000    0.0136714     0.866038      54.5226
      0.00000    0.0714285    0.0124908     0.866731      54.5245
    0.0714285     0.142857    0.0108014     0.865620      54.5004
     0.142857     0.214286   0.00872960     0.860562      54.5104
     0.214286     0.285714   0.00664146     0.847976      54.4862
     0.285714     0.357143   0.00458308     0.835889      54.4807
     0.357143     0.428571   0.00283469     0.808957      54.5400
     0.428571     0.500000   0.00160303     0.756123      54.5471
     0.500000     0.571429  0.000853424     0.677849      54.4869
     0.571429     0.642857  0.000418910     0.589657      54.4664
     0.642857     0.714286  0.000204921     0.477151      54.3621
     0.714286     0.785714  0.000107027     0.410835      54.1187
     0.785714     0.857143  6.08823e-05     0.396184      54.4886
     0.857143     0.928571  3.41759e-05     0.346494      54.9380
     0.928571      1.00000  1.82969e-05     0.332807      54.3227
      1.00000      1.07143  9.89531e-06     0.307899      53.5478
      1.07143      1.14286  5.64875e-06     0.325984      53.8991
      1.14286      1.21429  2.54383e-06     0.427021      122.147
      1.21429      1.28571  1.25845e-06     0.450643      122.001
      1.28571      1.35714  7.43199e-07     0.476498      54.0134
      1.35714      1.42857  3.23712e-07     0.557229      54.6626
      1.42857      1.50000  8.99432e-08     0.535787      111.567
      1.50000      1.57143  7.22400e-08     0.800287      178.302
      1.57143      1.64286  6.47308e-08     0.735050      195.564
      1.64286      1.71429  1.92793e-08     0.173928      101.100
      1.71429      1.78571      0.00000      0.00000      0.00000
      1.78571      1.85714      0.00000      0.00000      0.00000
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000      0.00000      0.00000      0.00000
       9       5.5860539       6.2841855
    -0.500000    -0.428571    0.0122325     0.804078      80.7953
    -0.428571    -0.357143    0.0131736     0.811694      80.5943
    -0.357143    -0.285714    0.0137096     0.822180      80.5665
